	index	original	translation	z_mean	similar_sentence	similarity	similar_sentence_quality
100	100	În această perioadă se mențin o serie de conflicte cu Imperiul Roman, o partea a statului dac fiind cucerită în 106 d.Hr.	During this period, a number of conflicts with the Roman Empire remain and a part of the beetle is beeten in 106 d.Hr..	-0.836589054275865	The Magnentius plant will continue to run the Western Roman Empire until 353, while at the same time it conflicts with Constantius.	0.4957006573677063	-0.6244706345101947
101	101	În perioada dintre cele două războaie mondiale sportivii români au obținut primele victorii în concursurile internaționale.	In the period between the two world wars Romanian sportspeople obtained the first victories in international competitions.	0.997788014612543	Sports associations first appeared in the city during the period of dualism as a result of international tendencies.	0.535798966884613	1.0271815669265727
102	102	Principala consecință a victoriilor de la Mycale și Sestos este redobândirea independenței cetăților insulare și de pe coasta Asiei Mici.	The main consequence of the Mytrack and Sestos victories is to regain the independence of the island stop and the coast of Asia.	0.07387948501684659	The subsequent loss of Asia Mines lacked the Empire of the main recruitment centre.	0.4876108169555664	-0.2913477028041209
103	103	În paralel, înzestrează armata cu arme și întărește sau înființează cetăți în punctele strategice ale țării.	At the same time, they equip the army with weapons and strengthen or establish a stop at the country's strategic points.	-0.2624638417751662	German military aviation was a flexible force capable of defence, hunting and strategic or tactical bombardments.	0.46399345993995667	1.2031533759151678
104	104	Această schimbare masivă a făcut ca acumularea și schimbul de experiență să fie imposibile.	This massive change has made accumulation and exchange of experience impossible.	0.9461539814392239	The experience is depleted by alienating the visionary impetus and the vital reortations.	0.5127007365226746	-0.6457341349319016
105	105	Magnitudinea decesului statistic depinde de numărul persoanelor afectate de contramăsură.	The magnitude of statistical death depends on the number of people affected by the countermeasure.	0.8612937984815824	Many migrants died in a slander in the Mediterranean, a notable incident being.	0.44128528237342834	0.8382248718143245
106	106	Aceste atacuri concentrice ar fi trebuit să distrugă armata sârbă în centrul țării.	These focused attacks should have destroyed the Serbian army at the heart of the country.	0.8939523398156495	The struggle of the Serbian people against the occupying troops of the Central Forces was of particular importance.	0.604979395866394	0.9559721607945627
107	107	Franz Halder, noul șef al Marelui Stat Major a rămas în legătură cu Beck și cu Oster.	Franz Halder, the new Chief of Staff remained related to Beck and Oster.	-0.3080067906905756	The relations between France and the Holy See were also broken.	0.39818745851516724	-0.5011475301326344
108	108	Anna și Dostoievski se stabilesc mai întâi în Berlin, apoi se mută în Dresda.	Anna and Dostoivski are first established in Berlin, then moved to Dresden.	0.5718737751105522	Their stay in Berlin led to the economic and cultural growth of the city.	0.4302537143230438	0.5465334461829873
109	109	Populația Maltei era în iulie 2011 estimată la 408.000 de locuitori.	The population of Malta was estimated at 408.000 in July 2011.	1.0134051788294645	Portugal's Roma population is estimated at around 40.000.	0.5549888610839844	0.6865675079290879
110	110	Majoritatea luteranilor participă însă la biserică doar cu ocazii speciale, cum ar fi slujba de Crăciun, nunți și înmormântări.	However, the majority of the cervians participate in the church only on special occasions, such as Christmas mass, births and starvation.	-1.4253270661795618	The churches, especially the big ones, impressed in size, the slaughter of the cupoline, the wealth of ornaments.	0.46405908465385437	-1.468097355825183
111	111	La 17 ianuarie, el a fost transferat la ocna din , unde a fost ținut timp de mai mult de o lună.	On 17 January, he was transferred to the ocna from where he was held for more than one month.	0.47356275831706346	In the 17 weeks before the end of the war, Jagdwaffe tried to recover from the losses suffered on 1 January.	0.4427766501903534	0.977064523351541
112	112	Austriecii au încercat și convertirea la catolicism a populației.	Austrian has also undertaken an attempt to convert the population to Catolicism.	0.9416576832155451	People needed a transformation of the church.	0.46570900082588196	0.8344869284097894
113	113	III./JG 1 a pierdut de asemenea cel puțin două Fw 190 din același motiv.	III. / JG 1 has also lost at least two Fw 190 for the same reason.	1.0112888566018627	In total, II / JG 26 lost 13 Fw 190 and two abortions.	0.5370059013366699	-1.0743015975509298
114	114	Între scriitorii moderni de succes se numără Arto Paasilinna, , , Sofi Oksanen și , iar cel mai bun roman al anului primește prestigiosul .	Updated successful writers include Arto Paasilinna, Sofi Oksanen and the year's best novel receives prestigious.	-1.301912719881126	Post-modernisation authors include, inter alia, Drago Jančar, and.	0.355477511882782	-0.24488298812143708
115	115	Benito Mussolini a fost ucis de partizanii italieni pe 28 aprilie.	Benito Mussolini was killed by Italian partisans on 28 April.	0.8204676719240312	Italian Dictator Benito Mussolini has been removed from power and detained by his comrades.	0.6173850893974304	0.9470904217808975
116	116	Lungimea totală a coastelor Marii Britanii este de .	The overall length of the coast of Britain is fine.	0.17939792144684133	is less than one tenth of the total area of the United Kingdom covering.	0.49547433853149414	0.9659962285472686
117	117	În iunie 1944 fuseseră produse doar 50.800 t față de 180.000 t planificate.	In June 1944 only 50 800 t had been produced compared with 180.000 t planned.	0.620439521690649	The volume transported by rail decreased from a daily average of 183.000 t in June 1944 to only 83.000 t in December that year.	0.5482229590415955	0.7821095422306584
118	118	Haruspicii interpretau organele interne ale mieilor sau vitelor sacrificate.	Harurespics interpreted internal organs of lambs or slaughtered cattle.	-0.49642129436940396	Unitary specimens meet the bone and brackish moif.	0.3704756796360016	-1.3358310772700577
119	119	Există 286 de arii protejate Natura 2000, care reprezintă 36% din suprafața țării, cel mai mare procent din statele Uniunii Europene.	There are 286 Natura 2000 protected areas, which account for 36% of the country's area, the largest share of European Union Member States.	0.7907459370000831	The family comprises more than 3500 cosmopolite species spread mainly in temperate regions.	0.4402807950973511	0.8135220400667684
120	120	Atunci când formatați o dischetă, sistemul de operare rezervă pista cea mai apropiată de	When forming a disk, the spare operating system shall be the nearest runway to	-0.331240450490006	for the disk unit to remain as part of the systems for still purposes	0.5938824415206909	-0.26873050770542123
121	121	România a intrat în război, de data aceasta, de partea nemților, pentru a recăpăta teritoriul pierdut, Basarabia.	Romania, this time, has entered into war on the side of the Germans in order to regain lost territory, Basarcea.	-0.5210581194145981	After Romania entered into the war, the Antanta planned a combined offensive aimed at removing Bulgaria from war.	0.5527816414833069	1.142224845306094
122	122	În țară sunt înmatriculate 2,5 milioane de autoturisme și 400.000 de alte vehicule.	There are 2.5 million cars and 400.000 other vehicles registered in the country.	0.8814129515479884	More than four million settlers arrived in this region between 1906 and 1914.	0.4087582230567932	1.0613422054165464
123	123	Evenimentul a atras șase milioane de vizitatori în cinci luni.	The event attracted six million visitors within five months.	1.157916592232797	The total tourism revenue for 2011 was estimated at EUR 6.61 billion.	0.4008646011352539	1.011137918042284
124	124	Orașele și armatele au fost hrănite, iar asignatul, care valora 22% din valoarea nominală în august, a crescut la 48% în decembrie 1793.	The cities and armies were fed and the signatories, which amounted to 22% of the nominal value in August, increased to 48% in December 1793.	-0.9960247210567149	Since the autumn of 1944, a military occupation status has been required of the city.	0.4267917275428772	0.9422585936576301
125	125	Riscurile și oportunitățile folosirii pașnice a energiei nucleare au fost discutate și au provocat controverse.	The risks and opportunities for the peaceful use of nuclear energy have been discussed and have caused controversy.	1.128565097867085	The widespread use of artificial intelligence could be dangerous or undesirable.	0.31627094745635986	1.0820369499366274
126	126	Moralul civililor germani nu era un obiectiv principal pentru planificatorii USAAF.	German civilian morals were not a primary objective for USAAF planners.	0.8670912206700304	The German main objective was to destroy RAF Fighter Command.	0.5713009238243103	0.8718147715443303
127	127	Antim, care era și „locțiitor al Nicomediei”, a stat la Constantinopol din februarie până în martie 1389, după care din iulie apare și Atanasie.	We will take note of the fact that, as soon as practicable, we have adopted the joint decision to adopt the joint decision, we have adopted the joint decision to adopt the joint decision.	-1.8837085560367175	The joint decision to adopt the joint decision is based on the decision to adopt the joint decision.	0.6791492700576782	-2.3652510723051647
